vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,condition,modifier_text,pressured_values,llm_decision,llm_confidence,llm_driving_values,llm_reasoning,dp_score_A0,dp_score_A1,dp_decision,llm_dp_agree,llm_changed_from_baseline,dp_changed_from_baseline,llm_change_explanation
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,A0,high,Security; Conformity; Benevolence,"The person values stability, following established norms, and doing what is right, which aligns with promoting the internal candidate.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,A0,high,Security; Conformity; Benevolence,"The person values stability, following established norms, and doing what is right, which aligns with promoting the internal candidate.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,A0,high,Security; Conformity; Benevolence,"The person values stability, following established norms, and doing what is right, leading to a preference for the internal candidate.",1.5,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Security; Conformity; Benevolence,"The person values stability, following established norms, and doing what is right, which aligns with promoting the internal candidate.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_06,"The board is large, and many members are undecided.",Benevolence,A0,high,Security; Conformity; Benevolence,"The person values stability, following established norms, and doing what is right, leading to support for the internal candidate.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_07,You have not participated in a leadership transition before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Security; Conformity; Benevolence,"The person values stability, following established norms, and doing what is right, leading to a preference for the internal candidate.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,MOD_SC005_1_08,The outgoing leader has recommended the internal candidate.,Tradition + Conformity,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, which aligns with promoting the internal candidate who upholds established practices.",1.5,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,BASELINE,,,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, leading to a preference for maintaining core values.",1.0,2.0,A1,NO,,,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_01,Some family members are concerned about the risks of changing leadership.,Security,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, making them prefer a candidate who maintains core values.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_02,The business has limited resources to support a transition.,Power + Achievement,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, making the choice to uphold core values more aligned with their priorities.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_03,The succession decision will be shared with all employees.,Conformity + Power,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, leading to a preference for maintaining core values.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_04,The candidates have different backgrounds and support from different branches of the family.,Tradition + Universalism,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, leading to a preference for maintaining core values.",1.5,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_05,The decision must be made before the current leader retires.,Achievement + Security,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, leading to a preference for maintaining core values.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_06,"The family is large, and many members are undecided.",Benevolence,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, making the candidate who upholds core values the preferred choice.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_07,You have not participated in a succession decision before and are unsure which candidate is best suited.,Self-Direction + Security,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, leading to a preference for maintaining core values.",1.0,2.0,A1,NO,NO,NO,
VSW_0250,"Hedonism, Achievement, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,MOD_SC005_2_08,The outgoing leader has recommended the family member upholding core values.,Tradition + Conformity,A0,high,Security; Conformity; Benevolence,"The person values stability, following rules, and doing what is right, leading to a preference for maintaining core values.",1.5,2.0,A1,NO,NO,NO,
