vsw_id,profile_HIGH_values,scenario_id,theme_id,scenario_brief,A0_text,A1_text,A0_aligned_values,A1_aligned_values,condition,modifier_text,pressured_values,score_A0,score_A1,decision,driving_values,changed_from_baseline,change_explanation
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,Hedonism + Stimulation,Conformity + Tradition,MOD_SC004_2_05,Both roles require a commitment at the same time.,Achievement + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,Hedonism + Stimulation,Conformity + Tradition,MOD_SC004_2_06,Other members can cover your role if you are unavailable.,Benevolence,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,Hedonism + Stimulation,Conformity + Tradition,MOD_SC004_2_07,You have not volunteered for either role before and are unsure which is a better fit.,Self-Direction + Hedonism,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC004_2,TH004,A community group is organizing a festival. You can volunteer to help with the e…,volunteer for the festival event,assist with routine maintenance tasks,Hedonism + Stimulation,Conformity + Tradition,MOD_SC004_2_08,The group leader has suggested prioritizing the maintenance tasks.,Tradition + Conformity,1.0,1.5,A1,Conformity=1.0; Tradition=0.5,YES,[TIE→A1] Boosted: Tradition 0.0→0.5 (favors A1)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,BASELINE,,,1.0,1.0,TIE,Equal scores — tied,,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_01,Some board members are concerned about the risks of changing leadership styles.,Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_02,The organization has limited resources to support a transition.,Power + Achievement,1.0,1.5,A1,Power=1.0; Achievement=0.5,YES,[TIE→A1] Boosted: Achievement 0.0→0.5 (favors A1)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_03,The leadership decision will be announced to all stakeholders.,Conformity + Power,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_04,The candidates have different backgrounds and support from different groups.,Tradition + Universalism,1.5,1.0,A0,Tradition=0.5; Security=1.0,YES,[TIE→A0] Boosted: Tradition 0.0→0.5 (favors A0); Universalism 0.0→0.5 (favors not mapped)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_05,The decision must be made before the current leader retires.,Achievement + Security,1.0,1.5,A1,Power=1.0; Achievement=0.5,YES,[TIE→A1] Boosted: Achievement 0.0→0.5 (favors A1)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_06,"The board is large, and many members are undecided.",Benevolence,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_07,You have not participated in a leadership transition before and are unsure which candidate is best suited.,Self-Direction + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_1,TH005,"A long-serving leader of a nonprofit is retiring, and the board must choose betw…",promote the internal candidate,hire the external candidate,Tradition + Security,Power + Achievement,MOD_SC005_1_08,The outgoing leader has recommended the internal candidate.,Tradition + Conformity,1.5,1.0,A0,Tradition=0.5; Security=1.0,YES,[TIE→A0] Boosted: Tradition 0.0→0.5 (favors A0)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,BASELINE,,,1.0,1.0,TIE,Equal scores — tied,,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_01,Some family members are concerned about the risks of changing leadership.,Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_02,The business has limited resources to support a transition.,Power + Achievement,1.0,1.5,A1,Power=1.0; Achievement=0.5,YES,[TIE→A1] Boosted: Achievement 0.0→0.5 (favors A1)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_03,The succession decision will be shared with all employees.,Conformity + Power,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_04,The candidates have different backgrounds and support from different branches of the family.,Tradition + Universalism,1.5,1.0,A0,Tradition=0.5; Security=1.0,YES,[TIE→A0] Boosted: Tradition 0.0→0.5 (favors A0); Universalism 0.0→0.5 (favors not mapped)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_05,The decision must be made before the current leader retires.,Achievement + Security,1.0,1.5,A1,Power=1.0; Achievement=0.5,YES,[TIE→A1] Boosted: Achievement 0.0→0.5 (favors A1)
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_06,"The family is large, and many members are undecided.",Benevolence,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_07,You have not participated in a succession decision before and are unsure which candidate is best suited.,Self-Direction + Security,1.0,1.0,TIE,Equal scores — tied,NO,
VSW_0698,"Self-Direction, Hedonism, Power, Security, Conformity, Benevolence",SC005_2,TH005,A family business is planning for succession. You can recommend a family member…,recommend the family member upholding core values,recommend the younger relative proposing new strategies,Tradition + Security,Power + Achievement,MOD_SC005_2_08,The outgoing leader has recommended the family member upholding core values.,Tradition + Conformity,1.5,1.0,A0,Tradition=0.5; Security=1.0,YES,[TIE→A0] Boosted: Tradition 0.0→0.5 (favors A0)
VSW_0702,"Self-Direction, Hedonism, Power, Security, Conformity, Tradition, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,Benevolence + Universalism,Security + Conformity,BASELINE,,,1.0,2.0,A1,Security=1.0; Conformity=1.0,,
VSW_0702,"Self-Direction, Hedonism, Power, Security, Conformity, Tradition, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,Benevolence + Universalism,Security + Conformity,MOD_SC001_1_01,"The community center has recently experienced minor safety incidents, raising some concern among staff and visitors.",Security,1.0,2.0,A1,Security=1.0; Conformity=1.0,NO,
VSW_0702,"Self-Direction, Hedonism, Power, Security, Conformity, Tradition, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,Benevolence + Universalism,Security + Conformity,MOD_SC001_1_02,"The grant is the only new funding expected for the center this year, and additional resources are unlikely.",Power + Achievement,1.0,2.0,A1,Security=1.0; Conformity=1.0,NO,
VSW_0702,"Self-Direction, Hedonism, Power, Security, Conformity, Tradition, Benevolence",SC001_1,TH001,A local community center receives a grant to support either a new after-school p…,fund the after-school program,upgrade the facility's security systems,Benevolence + Universalism,Security + Conformity,MOD_SC001_1_03,Local media outlets have announced they will report on the project selected for funding.,Conformity + Power,1.0,2.0,A1,Security=1.0; Conformity=1.0,NO,
